time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3
2024-08-12 12:00:00+00:00,T12,34.46,1009.4,0.84,219,1.143
2024-08-12 13:00:00+00:00,T12,33.27,1009.6,2.42,220,1.148
2024-08-12 14:00:00+00:00,T12,33.98,1008.7,2.1,188,1.144
2024-08-12 15:00:00+00:00,T12,30.64,1009.8,2.5,220,1.158
2024-08-12 16:00:00+00:00,T12,28.35,1009.7,4.38,207,1.167
2024-08-12 17:00:00+00:00,T12,28.12,1009.1,4.63,213,1.167
2024-08-12 18:00:00+00:00,T12,26.64,1010.6,1.14,180,1.174
2024-08-12 19:00:00+00:00,T12,26.01,1012.0,5.13,218,1.178
2024-08-12 20:00:00+00:00,T12,25.98,1013.0,2.8,218,1.18
2024-08-12 21:00:00+00:00,T12,25.82,1011.4,7.81,215,1.179
2024-08-12 22:00:00+00:00,T12,26.72,1012.0,6.26,227,1.176
2024-08-12 23:00:00+00:00,T12,24.37,1013.1,6.18,185,1.186
2024-08-13 00:00:00+00:00,T12,27.83,1012.9,5.77,244,1.172
2024-08-13 01:00:00+00:00,T12,28.21,1014.8,6.21,246,1.173
2024-08-13 02:00:00+00:00,T12,27.37,1012.3,6.5,192,1.173
2024-08-13 03:00:00+00:00,T12,26.81,1011.4,5.59,229,1.175
2024-08-13 04:00:00+00:00,T12,30.06,1014.3,7.92,208,1.165
2024-08-13 05:00:00+00:00,T12,31.48,1014.3,7.8,223,1.16
2024-08-13 06:00:00+00:00,T12,30.26,1015.2,8.14,268,1.166
2024-08-13 07:00:00+00:00,T12,33.44,1011.3,6.78,257,1.149
2024-08-13 08:00:00+00:00,T12,34.43,1013.5,7.34,287,1.148
2024-08-13 09:00:00+00:00,T12,34.36,1010.2,5.18,242,1.144
2024-08-13 10:00:00+00:00,T12,35.29,1015.4,11.53,215,1.147
2024-08-13 11:00:00+00:00,T12,35.57,1013.7,4.53,245,1.144
2024-08-13 12:00:00+00:00,T12,33.96,1015.0,5.07,174,1.151
2024-08-13 13:00:00+00:00,T12,33.7,1013.8,7.58,286,1.151
2024-08-13 14:00:00+00:00,T12,32.04,1015.3,7.06,258,1.159
2024-08-13 15:00:00+00:00,T12,30.81,1014.0,4.09,255,1.162
2024-08-13 16:00:00+00:00,T12,30.23,1015.7,2.79,247,1.166
2024-08-13 17:00:00+00:00,T12,29.09,1015.3,2.8,218,1.17
2024-08-13 18:00:00+00:00,T12,26.67,1015.8,4.2,236,1.18
2024-08-13 19:00:00+00:00,T12,24.62,1015.4,4.14,211,1.188
2024-08-13 20:00:00+00:00,T12,26.09,1015.1,5.02,223,1.182
2024-08-13 21:00:00+00:00,T12,23.79,1014.1,7.29,234,1.19
2024-08-13 22:00:00+00:00,T12,25.32,1015.8,8.14,198,1.186
2024-08-13 23:00:00+00:00,T12,26.79,1015.9,5.64,268,1.18
2024-08-14 00:00:00+00:00,T12,25.81,1015.5,7.67,200,1.183
2024-08-14 01:00:00+00:00,T12,25.1,1015.6,8.32,244,1.186
2024-08-14 02:00:00+00:00,T12,26.15,1016.0,9.09,196,1.183
2024-08-14 03:00:00+00:00,T12,29.67,1013.9,7.34,183,1.166
2024-08-14 04:00:00+00:00,T12,30.35,1014.6,5.93,219,1.165
2024-08-14 05:00:00+00:00,T12,31.41,1013.4,8.25,213,1.159
2024-08-14 06:00:00+00:00,T12,33.17,1013.5,9.09,200,1.153
2024-08-14 07:00:00+00:00,T12,33.57,1014.9,5.85,203,1.153
2024-08-14 08:00:00+00:00,T12,33.75,1013.4,9.3,193,1.15
2024-08-14 09:00:00+00:00,T12,33.96,1014.5,8.61,215,1.151
2024-08-14 10:00:00+00:00,T12,31.92,1014.9,5.02,181,1.159
2024-08-14 11:00:00+00:00,T12,33.83,1014.7,2.58,202,1.151
2024-08-14 12:00:00+00:00,T12,34.26,1014.1,3.99,228,1.149
2024-08-14 13:00:00+00:00,T12,33.32,1016.7,3.56,167,1.156
2024-08-14 14:00:00+00:00,T12,32.77,1013.1,5.08,195,1.154
2024-08-14 15:00:00+00:00,T12,31.08,1014.1,1.63,191,1.161
2024-08-14 16:00:00+00:00,T12,29.68,1013.0,7.36,177,1.165
2024-08-14 17:00:00+00:00,T12,29.17,1013.5,7.22,175,1.168
2024-08-14 18:00:00+00:00,T12,27.0,1014.1,2.92,191,1.177
2024-08-14 19:00:00+00:00,T12,26.57,1014.6,1.25,212,1.179
2024-08-14 20:00:00+00:00,T12,24.36,1012.6,4.37,203,1.186
2024-08-14 21:00:00+00:00,T12,26.13,1012.7,5.11,175,1.179
2024-08-14 22:00:00+00:00,T12,25.22,1013.6,6.51,224,1.184
2024-08-14 23:00:00+00:00,T12,25.34,1011.5,5.92,236,1.181
2024-08-15 00:00:00+00:00,T12,27.19,1013.9,4.73,226,1.176
2024-08-15 01:00:00+00:00,T12,27.7,1010.4,2.4,201,1.17
2024-08-15 02:00:00+00:00,T12,27.29,1013.6,6.35,209,1.175
2024-08-15 03:00:00+00:00,T12,29.56,1013.0,6.7,274,1.166
2024-08-15 04:00:00+00:00,T12,28.71,1011.6,4.7,272,1.167
2024-08-15 05:00:00+00:00,T12,31.98,1010.0,6.51,238,1.153
2024-08-15 06:00:00+00:00,T12,33.1,1010.7,5.67,210,1.15
2024-08-15 07:00:00+00:00,T12,31.85,1010.9,4.61,269,1.155
2024-08-15 08:00:00+00:00,T12,35.46,1010.2,3.41,246,1.14
2024-08-15 09:00:00+00:00,T12,34.12,1009.8,5.44,277,1.145
2024-08-15 10:00:00+00:00,T12,35.46,1009.7,2.66,228,1.14
2024-08-15 11:00:00+00:00,T12,34.31,1009.8,6.34,257,1.144
2024-08-15 12:00:00+00:00,T12,35.36,1011.5,2.3,234,1.142
2024-08-15 13:00:00+00:00,T12,34.44,1007.4,4.51,261,1.141
2024-08-15 14:00:00+00:00,T12,31.8,1008.9,2.04,220,1.153
2024-08-15 15:00:00+00:00,T12,29.96,1008.5,3.91,259,1.159
2024-08-15 16:00:00+00:00,T12,29.92,1009.4,3.09,233,1.16
2024-08-15 17:00:00+00:00,T12,29.37,1007.7,4.24,212,1.16
2024-08-15 18:00:00+00:00,T12,27.37,1009.3,2.45,254,1.17
2024-08-15 19:00:00+00:00,T12,26.32,1009.8,1.43,233,1.175
2024-08-15 20:00:00+00:00,T12,26.03,1008.2,4.36,179,1.174
2024-08-15 21:00:00+00:00,T12,22.79,1008.3,4.4,224,1.187
2024-08-15 22:00:00+00:00,T12,24.67,1009.8,3.03,223,1.181
2024-08-15 23:00:00+00:00,T12,23.92,1009.0,4.52,232,1.183
2024-08-16 00:00:00+00:00,T12,26.06,1009.2,3.53,272,1.175
2024-08-16 01:00:00+00:00,T12,25.76,1008.0,6.37,196,1.175
2024-08-16 02:00:00+00:00,T12,26.72,1010.1,5.87,213,1.173
2024-08-16 03:00:00+00:00,T12,28.73,1007.4,7.18,166,1.163
2024-08-16 04:00:00+00:00,T12,28.76,1010.0,10.62,179,1.165
2024-08-16 05:00:00+00:00,T12,31.25,1006.2,7.36,195,1.152
2024-08-16 06:00:00+00:00,T12,31.88,1008.5,7.89,204,1.152
2024-08-16 07:00:00+00:00,T12,33.06,1007.6,8.07,200,1.146
2024-08-16 08:00:00+00:00,T12,33.9,1010.8,6.13,219,1.147
2024-08-16 09:00:00+00:00,T12,35.51,1008.0,5.3,219,1.138
2024-08-16 10:00:00+00:00,T12,34.99,1011.4,6.82,220,1.143
2024-08-16 11:00:00+00:00,T12,35.24,1008.4,7.83,203,1.139
2024-08-16 12:00:00+00:00,T12,34.92,1012.6,1.05,214,1.145
2024-08-16 13:00:00+00:00,T12,32.67,1010.5,5.16,186,1.151
2024-08-16 14:00:00+00:00,T12,33.12,1010.8,5.14,210,1.15
2024-08-16 15:00:00+00:00,T12,31.6,1010.8,4.76,215,1.155
2024-08-16 16:00:00+00:00,T12,30.45,1012.7,7.01,188,1.162
2024-08-16 17:00:00+00:00,T12,28.53,1011.5,4.54,124,1.168
2024-08-16 18:00:00+00:00,T12,26.99,1009.1,6.91,191,1.171
2024-08-16 19:00:00+00:00,T12,27.17,1012.6,4.85,270,1.175
2024-08-16 20:00:00+00:00,T12,27.53,1011.7,5.25,207,1.172
2024-08-16 21:00:00+00:00,T12,24.47,1009.7,7.23,200,1.182
2024-08-16 22:00:00+00:00,T12,25.62,1012.1,5.44,214,1.18
2024-08-16 23:00:00+00:00,T12,24.87,1010.3,6.34,243,1.181
2024-08-17 00:00:00+00:00,T12,26.43,1011.9,5.39,228,1.177
2024-08-17 01:00:00+00:00,T12,26.56,1012.6,5.6,215,1.177
2024-08-17 02:00:00+00:00,T12,28.57,1011.5,8.3,195,1.168
2024-08-17 03:00:00+00:00,T12,26.04,1013.9,8.01,216,1.181
2024-08-17 04:00:00+00:00,T12,29.47,1011.3,5.39,200,1.164
2024-08-17 05:00:00+00:00,T12,30.32,1012.8,5.49,239,1.163
2024-08-17 06:00:00+00:00,T12,32.45,1012.0,10.72,273,1.154
2024-08-17 07:00:00+00:00,T12,33.07,1013.3,5.35,264,1.153
2024-08-17 08:00:00+00:00,T12,34.0,1015.2,5.09,232,1.151
2024-08-17 09:00:00+00:00,T12,35.32,1013.7,6.2,217,1.145
2024-08-17 10:00:00+00:00,T12,37.0,1012.5,4.17,205,1.137
2024-08-17 11:00:00+00:00,T12,32.31,1014.4,4.1,244,1.157
2024-08-17 12:00:00+00:00,T12,34.06,1012.8,6.37,254,1.149
2024-08-17 13:00:00+00:00,T12,33.81,1014.8,5.99,256,1.152
2024-08-17 14:00:00+00:00,T12,32.35,1014.4,3.71,247,1.157
2024-08-17 15:00:00+00:00,T12,31.37,1015.4,6.13,210,1.162
2024-08-17 16:00:00+00:00,T12,28.89,1014.7,3.17,191,1.17
2024-08-17 17:00:00+00:00,T12,27.94,1013.4,3.59,265,1.173
2024-08-17 18:00:00+00:00,T12,28.01,1015.6,3.89,212,1.175
2024-08-17 19:00:00+00:00,T12,27.38,1016.0,4.01,279,1.178
2024-08-17 20:00:00+00:00,T12,25.89,1013.8,4.57,183,1.181
2024-08-17 21:00:00+00:00,T12,24.24,1014.3,4.9,201,1.188
2024-08-17 22:00:00+00:00,T12,25.17,1015.4,3.67,197,1.186
2024-08-17 23:00:00+00:00,T12,24.91,1016.3,5.25,232,1.188
2024-08-18 00:00:00+00:00,T12,26.05,1016.2,4.05,237,1.183
2024-08-18 01:00:00+00:00,T12,26.67,1014.2,4.34,199,1.178
2024-08-18 02:00:00+00:00,T12,26.89,1014.8,5.19,226,1.178
2024-08-18 03:00:00+00:00,T12,29.31,1013.8,7.17,178,1.168
2024-08-18 04:00:00+00:00,T12,28.9,1013.1,5.76,188,1.168
2024-08-18 05:00:00+00:00,T12,32.11,1015.1,7.58,184,1.159
2024-08-18 06:00:00+00:00,T12,33.48,1015.7,7.64,199,1.154
2024-08-18 07:00:00+00:00,T12,32.63,1015.6,5.16,186,1.157
2024-08-18 08:00:00+00:00,T12,34.72,1014.5,3.77,205,1.148
2024-08-18 09:00:00+00:00,T12,33.98,1013.8,3.45,284,1.15
2024-08-18 10:00:00+00:00,T12,36.1,1015.0,4.4,158,1.143
2024-08-18 11:00:00+00:00,T12,36.13,1014.0,5.33,198,1.142
2024-08-18 12:00:00+00:00,T12,34.36,1014.7,6.32,213,1.15
2024-08-18 13:00:00+00:00,T12,34.45,1015.2,1.36,198,1.15
2024-08-18 14:00:00+00:00,T12,32.01,1013.7,4.43,238,1.157
2024-08-18 15:00:00+00:00,T12,30.46,1014.3,4.96,177,1.164
2024-08-18 16:00:00+00:00,T12,29.5,1013.5,7.13,218,1.167
2024-08-18 17:00:00+00:00,T12,27.9,1012.8,3.88,182,1.172
2024-08-18 18:00:00+00:00,T12,27.64,1014.4,4.18,227,1.175
2024-08-18 19:00:00+00:00,T12,26.83,1012.4,1.4,212,1.176
2024-08-18 20:00:00+00:00,T12,25.23,1012.6,3.71,217,1.182
2024-08-18 21:00:00+00:00,T12,25.66,1015.0,2.8,197,1.183
2024-08-18 22:00:00+00:00,T12,25.87,1012.6,3.95,162,1.18
2024-08-18 23:00:00+00:00,T12,24.71,1010.8,4.14,190,1.182
2024-08-19 00:00:00+00:00,T12,24.54,1013.4,3.23,236,1.186
2024-08-19 01:00:00+00:00,T12,27.19,1012.6,6.68,222,1.175
2024-08-19 02:00:00+00:00,T12,28.61,1013.0,6.98,240,1.169
2024-08-19 03:00:00+00:00,T12,28.81,1012.0,8.05,198,1.168
2024-08-19 04:00:00+00:00,T12,28.54,1011.5,6.73,250,1.168
2024-08-19 05:00:00+00:00,T12,31.56,1010.8,8.57,261,1.156
2024-08-19 06:00:00+00:00,T12,33.92,1010.3,8.48,180,1.146
2024-08-19 07:00:00+00:00,T12,31.91,1012.5,4.53,247,1.156
2024-08-19 08:00:00+00:00,T12,34.96,1009.9,6.29,288,1.142
2024-08-19 09:00:00+00:00,T12,34.44,1009.7,4.53,222,1.144
2024-08-19 10:00:00+00:00,T12,34.14,1009.9,4.22,268,1.145
2024-08-19 11:00:00+00:00,T12,35.24,1011.3,5.7,241,1.142
2024-08-19 12:00:00+00:00,T12,33.38,1010.4,5.44,258,1.148
2024-08-19 13:00:00+00:00,T12,33.56,1009.5,7.85,236,1.147
2024-08-19 14:00:00+00:00,T12,33.46,1009.1,8.34,216,1.147
2024-08-19 15:00:00+00:00,T12,31.26,1010.2,6.07,229,1.156
2024-08-19 16:00:00+00:00,T12,29.25,1010.0,5.03,233,1.163
2024-08-19 17:00:00+00:00,T12,27.04,1007.6,4.59,223,1.169
2024-08-19 18:00:00+00:00,T12,26.68,1010.8,5.19,208,1.174
2024-08-19 19:00:00+00:00,T12,25.02,1009.2,6.61,257,1.179
2024-08-19 20:00:00+00:00,T12,27.14,1008.1,4.64,209,1.17
2024-08-19 21:00:00+00:00,T12,24.87,1008.7,7.12,198,1.179
2024-08-19 22:00:00+00:00,T12,24.0,1010.0,5.94,207,1.184
2024-08-19 23:00:00+00:00,T12,24.04,1011.5,8.31,228,1.186
2024-08-20 00:00:00+00:00,T12,24.92,1009.1,8.96,162,1.179
2024-08-20 01:00:00+00:00,T12,26.59,1010.1,9.35,225,1.174
2024-08-20 02:00:00+00:00,T12,26.44,1008.2,6.65,235,1.172
2024-08-20 03:00:00+00:00,T12,29.61,1008.5,5.3,242,1.16
2024-08-20 04:00:00+00:00,T12,29.2,1010.1,4.82,203,1.164
2024-08-20 05:00:00+00:00,T12,30.69,1007.6,7.05,191,1.155
2024-08-20 06:00:00+00:00,T12,32.74,1008.6,4.86,217,1.149
2024-08-20 07:00:00+00:00,T12,34.73,1010.1,4.34,212,1.143
2024-08-20 08:00:00+00:00,T12,35.85,1007.7,6.26,235,1.136
2024-08-20 09:00:00+00:00,T12,34.54,1009.1,4.48,200,1.142
2024-08-20 10:00:00+00:00,T12,35.18,1009.9,6.87,192,1.141
2024-08-20 11:00:00+00:00,T12,35.06,1007.7,7.9,164,1.139
2024-08-20 12:00:00+00:00,T12,34.83,1009.7,4.26,193,1.142
2024-08-20 13:00:00+00:00,T12,33.94,1009.7,4.35,201,1.145
2024-08-20 14:00:00+00:00,T12,31.46,1011.2,1.78,234,1.156
2024-08-20 15:00:00+00:00,T12,29.94,1008.5,3.77,202,1.159
2024-08-20 16:00:00+00:00,T12,29.96,1011.2,3.03,236,1.162
2024-08-20 17:00:00+00:00,T12,27.81,1011.3,1.95,231,1.171
2024-08-20 18:00:00+00:00,T12,28.65,1011.9,0.77,186,1.168
2024-08-20 19:00:00+00:00,T12,26.5,1011.9,6.51,175,1.177
2024-08-20 20:00:00+00:00,T12,24.75,1011.0,1.81,199,1.182
2024-08-20 21:00:00+00:00,T12,24.84,1011.8,2.71,200,1.183
2024-08-20 22:00:00+00:00,T12,24.71,1009.6,4.6,195,1.181
2024-08-20 23:00:00+00:00,T12,25.13,1010.9,5.73,236,1.181
2024-08-21 00:00:00+00:00,T12,26.38,1010.5,5.95,241,1.175
2024-08-21 01:00:00+00:00,T12,25.03,1011.6,5.64,253,1.182
2024-08-21 02:00:00+00:00,T12,25.66,1013.3,3.94,243,1.181
2024-08-21 03:00:00+00:00,T12,29.21,1011.0,6.98,219,1.165
2024-08-21 04:00:00+00:00,T12,30.11,1012.4,6.34,243,1.163
2024-08-21 05:00:00+00:00,T12,31.6,1012.1,3.64,212,1.157
2024-08-21 06:00:00+00:00,T12,33.01,1011.3,7.77,238,1.151
2024-08-21 07:00:00+00:00,T12,33.13,1015.3,4.55,223,1.155
2024-08-21 08:00:00+00:00,T12,34.98,1013.2,6.64,264,1.145
2024-08-21 09:00:00+00:00,T12,33.9,1014.5,2.5,167,1.151
2024-08-21 10:00:00+00:00,T12,35.12,1014.6,2.63,265,1.147
2024-08-21 11:00:00+00:00,T12,34.09,1013.0,3.17,266,1.149
2024-08-21 12:00:00+00:00,T12,33.24,1012.5,2.52,235,1.151
2024-08-21 13:00:00+00:00,T12,34.08,1017.1,5.3,256,1.153
2024-08-21 14:00:00+00:00,T12,33.17,1014.6,1.2,246,1.154
2024-08-21 15:00:00+00:00,T12,29.83,1013.3,3.96,270,1.165
2024-08-21 16:00:00+00:00,T12,28.85,1015.2,1.63,281,1.171
2024-08-21 17:00:00+00:00,T12,28.63,1014.5,4.61,240,1.171
2024-08-21 18:00:00+00:00,T12,28.76,1014.6,3.96,269,1.171
2024-08-21 19:00:00+00:00,T12,25.75,1014.8,3.05,222,1.183
2024-08-21 20:00:00+00:00,T12,25.85,1014.9,7.58,239,1.182
2024-08-21 21:00:00+00:00,T12,24.16,1014.9,5.15,242,1.189
2024-08-21 22:00:00+00:00,T12,27.09,1015.2,6.94,192,1.178
2024-08-21 23:00:00+00:00,T12,25.68,1015.2,3.42,234,1.184
2024-08-22 00:00:00+00:00,T12,26.27,1015.0,6.06,198,1.181
2024-08-22 01:00:00+00:00,T12,27.1,1016.4,6.66,232,1.179
2024-08-22 02:00:00+00:00,T12,28.6,1015.2,6.62,191,1.172
2024-08-22 03:00:00+00:00,T12,29.03,1016.3,5.96,166,1.172
2024-08-22 04:00:00+00:00,T12,29.62,1014.5,5.94,177,1.167
2024-08-22 05:00:00+00:00,T12,31.91,1014.7,2.61,205,1.159
2024-08-22 06:00:00+00:00,T12,32.66,1013.9,5.89,208,1.155
2024-08-22 07:00:00+00:00,T12,34.58,1016.7,5.36,214,1.151
2024-08-22 08:00:00+00:00,T12,33.65,1013.0,6.28,186,1.15
2024-08-22 09:00:00+00:00,T12,34.42,1014.1,7.51,220,1.149
2024-08-22 10:00:00+00:00,T12,35.28,1013.9,9.68,193,1.145
2024-08-22 11:00:00+00:00,T12,36.16,1014.5,6.73,193,1.143
2024-08-22 12:00:00+00:00,T12,34.52,1014.6,7.12,225,1.149
2024-08-22 13:00:00+00:00,T12,32.56,1012.0,6.42,192,1.153
2024-08-22 14:00:00+00:00,T12,32.88,1013.2,6.59,153,1.153
2024-08-22 15:00:00+00:00,T12,30.81,1011.9,6.44,217,1.16
2024-08-22 16:00:00+00:00,T12,31.79,1013.8,4.79,208,1.158
2024-08-22 17:00:00+00:00,T12,29.43,1012.3,4.43,190,1.165
2024-08-22 18:00:00+00:00,T12,28.74,1011.3,6.01,230,1.167
2024-08-22 19:00:00+00:00,T12,26.88,1011.9,7.84,190,1.175
2024-08-22 20:00:00+00:00,T12,24.98,1013.7,6.51,229,1.185
2024-08-22 21:00:00+00:00,T12,26.22,1014.9,8.67,217,1.181
2024-08-22 22:00:00+00:00,T12,26.69,1014.0,4.62,281,1.178
2024-08-22 23:00:00+00:00,T12,25.73,1011.3,7.17,171,1.179
2024-08-23 00:00:00+00:00,T12,26.19,1012.0,7.68,229,1.178
2024-08-23 01:00:00+00:00,T12,27.31,1013.1,7.85,236,1.175
2024-08-23 02:00:00+00:00,T12,27.25,1011.6,5.1,251,1.173
2024-08-23 03:00:00+00:00,T12,29.44,1010.6,4.7,222,1.164
2024-08-23 04:00:00+00:00,T12,29.09,1009.5,3.99,217,1.164
2024-08-23 05:00:00+00:00,T12,30.51,1010.2,6.55,268,1.159
2024-08-23 06:00:00+00:00,T12,33.06,1011.8,10.32,227,1.151
2024-08-23 07:00:00+00:00,T12,33.98,1011.2,6.65,241,1.147
2024-08-23 08:00:00+00:00,T12,35.79,1010.5,4.44,230,1.139
2024-08-23 09:00:00+00:00,T12,34.43,1010.4,6.27,249,1.144
2024-08-23 10:00:00+00:00,T12,34.85,1010.8,5.3,216,1.143
2024-08-23 11:00:00+00:00,T12,33.79,1011.1,5.5,227,1.148
2024-08-23 12:00:00+00:00,T12,32.71,1009.6,4.38,241,1.15
2024-08-23 13:00:00+00:00,T12,32.0,1009.9,2.56,243,1.153
2024-08-23 14:00:00+00:00,T12,33.3,1008.4,3.72,263,1.146
2024-08-23 15:00:00+00:00,T12,30.16,1010.6,5.4,248,1.161
2024-08-23 16:00:00+00:00,T12,30.96,1008.9,4.45,245,1.156
2024-08-23 17:00:00+00:00,T12,30.15,1007.7,5.52,237,1.157
2024-08-23 18:00:00+00:00,T12,26.79,1009.2,2.3,269,1.172
2024-08-23 19:00:00+00:00,T12,28.37,1009.6,5.46,212,1.167
2024-08-23 20:00:00+00:00,T12,25.95,1010.2,4.26,240,1.177
2024-08-23 21:00:00+00:00,T12,26.71,1010.2,4.83,190,1.174
2024-08-23 22:00:00+00:00,T12,24.47,1008.0,6.43,199,1.18
2024-08-23 23:00:00+00:00,T12,26.17,1008.6,5.01,248,1.174
2024-08-24 00:00:00+00:00,T12,24.95,1008.0,5.98,219,1.178
2024-08-24 01:00:00+00:00,T12,27.11,1008.4,6.44,161,1.17
2024-08-24 02:00:00+00:00,T12,26.83,1008.7,6.66,219,1.171
2024-08-24 03:00:00+00:00,T12,28.75,1009.8,6.95,210,1.165
2024-08-24 04:00:00+00:00,T12,30.68,1009.0,7.51,188,1.157
2024-08-24 05:00:00+00:00,T12,31.22,1007.3,6.43,213,1.153
2024-08-24 06:00:00+00:00,T12,32.42,1008.1,4.84,201,1.149
2024-08-24 07:00:00+00:00,T12,33.99,1010.2,8.93,202,1.146
2024-08-24 08:00:00+00:00,T12,34.94,1007.8,5.24,227,1.14
2024-08-24 09:00:00+00:00,T12,33.5,1010.2,5.43,186,1.148
2024-08-24 10:00:00+00:00,T12,35.48,1010.9,3.7,226,1.141
2024-08-24 11:00:00+00:00,T12,35.42,1009.4,1.29,191,1.14
2024-08-24 12:00:00+00:00,T12,34.01,1009.2,3.4,192,1.145
2024-08-24 13:00:00+00:00,T12,33.71,1009.4,4.1,234,1.146
2024-08-24 14:00:00+00:00,T12,30.87,1010.0,4.48,211,1.157
2024-08-24 15:00:00+00:00,T12,32.68,1010.2,3.68,188,1.151
2024-08-24 16:00:00+00:00,T12,30.01,1010.2,5.14,205,1.161
2024-08-24 17:00:00+00:00,T12,28.64,1009.3,5.3,210,1.165
2024-08-24 18:00:00+00:00,T12,28.69,1011.4,5.47,165,1.167
2024-08-24 19:00:00+00:00,T12,26.05,1010.7,4.35,218,1.177
2024-08-24 20:00:00+00:00,T12,26.3,1010.1,4.8,211,1.175
2024-08-24 21:00:00+00:00,T12,24.4,1011.3,4.53,182,1.184
2024-08-24 22:00:00+00:00,T12,24.62,1011.1,4.2,187,1.183
2024-08-24 23:00:00+00:00,T12,23.84,1009.5,7.88,235,1.184
2024-08-25 00:00:00+00:00,T12,25.66,1011.5,4.18,191,1.179
2024-08-25 01:00:00+00:00,T12,27.17,1011.4,6.45,274,1.173
2024-08-25 02:00:00+00:00,T12,27.47,1011.4,7.51,197,1.172
2024-08-25 03:00:00+00:00,T12,29.24,1009.9,3.62,234,1.163
2024-08-25 04:00:00+00:00,T12,28.97,1012.7,8.05,159,1.168
2024-08-25 05:00:00+00:00,T12,30.26,1013.3,6.67,233,1.163
2024-08-25 06:00:00+00:00,T12,32.27,1013.4,7.71,221,1.156
2024-08-25 07:00:00+00:00,T12,34.16,1014.9,6.71,246,1.15
2024-08-25 08:00:00+00:00,T12,34.67,1011.8,4.84,236,1.145
2024-08-25 09:00:00+00:00,T12,35.36,1013.9,7.12,229,1.145
2024-08-25 10:00:00+00:00,T12,35.7,1012.7,6.44,298,1.142
2024-08-25 11:00:00+00:00,T12,34.36,1016.2,7.26,258,1.151
2024-08-25 12:00:00+00:00,T12,34.58,1014.1,6.8,219,1.148
2024-08-25 13:00:00+00:00,T12,34.8,1014.3,3.59,248,1.147
2024-08-25 14:00:00+00:00,T12,31.94,1013.4,6.97,166,1.157
2024-08-25 15:00:00+00:00,T12,31.56,1014.3,6.87,227,1.16
2024-08-25 16:00:00+00:00,T12,31.13,1013.8,6.61,267,1.161
2024-08-25 17:00:00+00:00,T12,29.15,1015.3,6.39,223,1.17
2024-08-25 18:00:00+00:00,T12,28.01,1016.0,4.22,238,1.175
2024-08-25 19:00:00+00:00,T12,26.16,1014.6,6.61,201,1.181
2024-08-25 20:00:00+00:00,T12,27.17,1012.9,5.17,247,1.175
2024-08-25 21:00:00+00:00,T12,23.03,1015.7,9.85,226,1.195
2024-08-25 22:00:00+00:00,T12,24.14,1014.5,6.28,224,1.189
2024-08-25 23:00:00+00:00,T12,24.09,1016.5,5.22,242,1.191
2024-08-26 00:00:00+00:00,T12,27.22,1016.2,6.2,257,1.179
2024-08-26 01:00:00+00:00,T12,26.59,1016.1,9.49,236,1.181
2024-08-26 02:00:00+00:00,T12,27.36,1015.8,7.0,170,1.178
2024-08-26 03:00:00+00:00,T12,27.87,1014.1,4.32,223,1.174
2024-08-26 04:00:00+00:00,T12,30.24,1017.5,9.78,221,1.168
2024-08-26 05:00:00+00:00,T12,31.09,1015.3,7.36,181,1.163
2024-08-26 06:00:00+00:00,T12,32.15,1015.9,6.22,166,1.159
2024-08-26 07:00:00+00:00,T12,32.08,1014.5,7.89,189,1.158
2024-08-26 08:00:00+00:00,T12,33.29,1013.8,4.74,194,1.153
2024-08-26 09:00:00+00:00,T12,35.16,1012.9,4.38,194,1.145
2024-08-26 10:00:00+00:00,T12,35.15,1014.0,7.27,182,1.146
2024-08-26 11:00:00+00:00,T12,34.88,1014.4,4.35,208,1.147
2024-08-26 12:00:00+00:00,T12,34.38,1013.9,5.74,200,1.149
2024-08-26 13:00:00+00:00,T12,31.85,1015.5,4.59,194,1.16
2024-08-26 14:00:00+00:00,T12,32.54,1014.0,5.35,203,1.156
2024-08-26 15:00:00+00:00,T12,30.4,1013.6,4.24,186,1.163
2024-08-26 16:00:00+00:00,T12,30.01,1013.3,1.06,166,1.164
2024-08-26 17:00:00+00:00,T12,29.22,1015.5,5.33,206,1.17
2024-08-26 18:00:00+00:00,T12,26.82,1012.9,3.47,228,1.176
2024-08-26 19:00:00+00:00,T12,25.42,1014.8,4.97,282,1.184
2024-08-26 20:00:00+00:00,T12,26.62,1011.2,4.55,152,1.175
2024-08-26 21:00:00+00:00,T12,26.08,1011.6,6.61,200,1.178
2024-08-26 22:00:00+00:00,T12,24.44,1012.5,4.43,195,1.185
2024-08-26 23:00:00+00:00,T12,23.0,1011.9,2.25,222,1.19
2024-08-27 00:00:00+00:00,T12,25.54,1015.1,5.2,196,1.184
2024-08-27 01:00:00+00:00,T12,27.39,1014.3,5.85,223,1.176
2024-08-27 02:00:00+00:00,T12,28.5,1009.2,5.0,253,1.165
2024-08-27 03:00:00+00:00,T12,28.33,1010.9,5.47,207,1.168
2024-08-27 04:00:00+00:00,T12,29.6,1011.2,7.9,228,1.164
2024-08-27 05:00:00+00:00,T12,31.07,1012.3,5.49,263,1.159
2024-08-27 06:00:00+00:00,T12,33.42,1012.2,7.08,257,1.15
2024-08-27 07:00:00+00:00,T12,32.18,1011.2,5.64,195,1.154
2024-08-27 08:00:00+00:00,T12,34.1,1008.4,2.94,290,1.143
