time,turbine_id,expected_power_kw,actual_power_kw,nacelle_temp_c,vibration_mm_s,alert
2024-08-15 10:00:00+00:00,T12,0.0,57.0,46.2,2.99,Normal
2024-08-15 11:00:00+00:00,T12,168.5,575.0,48.4,3.11,Normal
2024-08-15 12:00:00+00:00,T12,0.0,0.0,44.1,1.96,Normal
2024-08-15 13:00:00+00:00,T12,15.6,0.0,48.8,3.59,Normal
2024-08-15 14:00:00+00:00,T12,0.0,0.0,42.8,3.11,Normal
2024-08-15 15:00:00+00:00,T12,3.4,0.0,39.0,3.53,Normal
2024-08-15 16:00:00+00:00,T12,0.0,239.0,41.1,2.37,Normal
2024-08-15 17:00:00+00:00,T12,8.6,0.0,38.7,3.96,Normal
2024-08-15 18:00:00+00:00,T12,0.0,314.7,41.8,1.82,Normal
2024-08-15 19:00:00+00:00,T12,0.0,0.0,35.2,2.26,Normal
2024-08-15 20:00:00+00:00,T12,11.4,0.0,37.6,2.93,Normal
2024-08-15 21:00:00+00:00,T12,12.4,0.0,31.8,3.22,Normal
2024-08-15 22:00:00+00:00,T12,0.0,3.0,36.3,5.61,Normal
2024-08-15 23:00:00+00:00,T12,15.9,0.0,33.7,2.21,Normal
2024-08-16 00:00:00+00:00,T12,0.7,0.0,36.4,3.21,Normal
2024-08-16 01:00:00+00:00,T12,173.1,0.0,34.6,1.73,Normal
2024-08-16 02:00:00+00:00,T12,106.9,407.9,38.3,3.68,Normal
2024-08-16 03:00:00+00:00,T12,330.2,300.4,39.7,4.29,Normal
2024-08-16 04:00:00+00:00,T12,2000.6,1840.6,52.0,3.16,Normal
2024-08-16 05:00:00+00:00,T12,374.8,407.7,45.2,3.11,Normal
2024-08-16 06:00:00+00:00,T12,528.7,512.8,44.9,3.32,Normal
2024-08-16 07:00:00+00:00,T12,589.3,419.1,44.5,2.52,Normal
2024-08-16 08:00:00+00:00,T12,138.7,198.4,44.0,2.71,Normal
2024-08-16 09:00:00+00:00,T12,55.0,319.4,49.3,2.46,Normal
2024-08-16 10:00:00+00:00,T12,252.1,245.8,45.9,2.49,Normal
2024-08-16 11:00:00+00:00,T12,509.5,726.7,51.1,3.28,Normal
2024-08-16 12:00:00+00:00,T12,0.0,91.5,42.4,2.34,Normal
2024-08-16 13:00:00+00:00,T12,45.6,190.4,43.5,2.79,Normal
2024-08-16 14:00:00+00:00,T12,44.3,39.3,43.4,3.93,Normal
2024-08-16 15:00:00+00:00,T12,24.7,0.0,43.3,2.51,Normal
2024-08-16 16:00:00+00:00,T12,291.6,403.5,43.9,3.74,Normal
2024-08-16 17:00:00+00:00,T12,16.5,9.1,37.5,2.92,Normal
2024-08-16 18:00:00+00:00,T12,270.3,107.8,35.8,2.5,Normal
2024-08-16 19:00:00+00:00,T12,28.6,2.4,38.2,2.26,Normal
2024-08-16 20:00:00+00:00,T12,51.5,130.9,39.1,4.78,Normal
2024-08-16 21:00:00+00:00,T12,342.2,123.4,35.6,3.62,Normal
2024-08-16 22:00:00+00:00,T12,65.7,194.3,39.0,4.87,Normal
2024-08-16 23:00:00+00:00,T12,168.5,252.8,35.2,2.95,Normal
2024-08-17 00:00:00+00:00,T12,61.7,305.3,38.7,3.03,Normal
2024-08-17 01:00:00+00:00,T12,79.5,25.0,35.7,2.91,Normal
2024-08-17 02:00:00+00:00,T12,673.2,937.9,46.4,2.56,Normal
2024-08-17 03:00:00+00:00,T12,568.6,648.7,41.7,3.35,Normal
2024-08-17 04:00:00+00:00,T12,61.7,43.3,40.2,1.87,Normal
2024-08-17 05:00:00+00:00,T12,69.8,362.6,40.8,2.52,Normal
2024-08-17 06:00:00+00:00,T12,2080.4,2132.4,56.9,2.52,Normal
2024-08-17 07:00:00+00:00,T12,58.7,252.9,44.7,3.74,Normal
2024-08-17 08:00:00+00:00,T12,41.3,15.7,43.1,2.68,Normal
2024-08-17 09:00:00+00:00,T12,148.2,353.3,49.5,2.3,Normal
2024-08-17 10:00:00+00:00,T12,7.2,122.1,48.4,2.31,Normal
2024-08-17 11:00:00+00:00,T12,6.0,0.0,41.3,1.29,Normal
2024-08-17 12:00:00+00:00,T12,173.1,38.1,43.8,3.28,Normal
2024-08-17 13:00:00+00:00,T12,120.9,201.9,44.4,2.35,Normal
2024-08-17 14:00:00+00:00,T12,1.6,198.1,43.0,2.39,Normal
2024-08-17 15:00:00+00:00,T12,138.7,0.0,40.7,1.76,Normal
2024-08-17 16:00:00+00:00,T12,0.0,0.0,37.8,2.51,Normal
2024-08-17 17:00:00+00:00,T12,0.9,36.7,38.2,3.43,Normal
2024-08-17 18:00:00+00:00,T12,3.2,346.8,39.4,2.82,Normal
2024-08-17 19:00:00+00:00,T12,4.7,214.1,37.8,2.9,Normal
2024-08-17 20:00:00+00:00,T12,17.5,0.0,36.0,2.1,Normal
2024-08-17 21:00:00+00:00,T12,31.0,106.0,35.4,3.92,Normal
2024-08-17 22:00:00+00:00,T12,1.4,171.6,36.4,1.79,Normal
2024-08-17 23:00:00+00:00,T12,51.5,270.2,38.7,2.42,Normal
2024-08-18 00:00:00+00:00,T12,5.2,32.3,36.9,1.98,Normal
2024-08-18 01:00:00+00:00,T12,10.9,143.1,38.6,2.43,Normal
2024-08-18 02:00:00+00:00,T12,47.5,155.4,39.6,2.44,Normal
2024-08-18 03:00:00+00:00,T12,327.9,443.7,42.3,2.34,Normal
2024-08-18 04:00:00+00:00,T12,95.1,0.0,39.5,4.52,Normal
2024-08-18 05:00:00+00:00,T12,434.4,285.4,44.7,1.33,Normal
2024-08-18 06:00:00+00:00,T12,451.7,441.5,47.2,2.08,Normal
2024-08-18 07:00:00+00:00,T12,45.6,194.6,44.2,2.19,Normal
2024-08-18 08:00:00+00:00,T12,2.1,0.0,45.9,2.91,Normal
2024-08-18 09:00:00+00:00,T12,0.4,0.0,43.3,2.46,Normal
2024-08-18 10:00:00+00:00,T12,12.4,0.0,45.8,2.27,Normal
2024-08-18 11:00:00+00:00,T12,57.2,31.1,47.9,3.1,Normal
2024-08-18 12:00:00+00:00,T12,165.5,179.2,46.2,2.97,Normal
2024-08-18 13:00:00+00:00,T12,0.0,73.3,45.5,2.92,Normal
2024-08-18 14:00:00+00:00,T12,13.2,0.0,40.5,3.77,Normal
2024-08-18 15:00:00+00:00,T12,34.0,96.0,40.0,2.11,Normal
2024-08-18 16:00:00+00:00,T12,318.5,337.4,41.8,1.15,Normal
2024-08-18 17:00:00+00:00,T12,3.1,288.9,39.6,3.3,Normal
2024-08-18 18:00:00+00:00,T12,7.4,332.4,40.5,4.0,Normal
2024-08-18 19:00:00+00:00,T12,0.0,105.1,37.3,1.81,Normal
2024-08-18 20:00:00+00:00,T12,1.6,11.8,35.7,2.49,Normal
2024-08-18 21:00:00+00:00,T12,0.0,0.0,35.7,3.47,Normal
2024-08-18 22:00:00+00:00,T12,3.9,0.0,35.3,3.53,Normal
2024-08-18 23:00:00+00:00,T12,6.7,126.4,34.8,2.9,Normal
2024-08-19 00:00:00+00:00,T12,0.1,0.0,35.9,3.07,Normal
2024-08-19 01:00:00+00:00,T12,225.3,286.2,38.4,3.17,Normal
2024-08-19 02:00:00+00:00,T12,285.1,434.6,42.0,2.99,Normal
2024-08-19 03:00:00+00:00,T12,582.3,508.5,44.5,3.51,Normal
2024-08-19 04:00:00+00:00,T12,234.7,0.0,38.9,2.88,Normal
2024-08-19 05:00:00+00:00,T12,781.4,701.3,47.6,2.27,Normal
2024-08-19 06:00:00+00:00,T12,744.1,694.9,50.1,3.26,Normal
2024-08-19 07:00:00+00:00,T12,16.2,0.0,42.0,2.08,Normal
2024-08-19 08:00:00+00:00,T12,161.0,138.3,46.8,2.84,Normal
2024-08-19 09:00:00+00:00,T12,16.2,0.0,44.3,3.52,Normal
2024-08-19 10:00:00+00:00,T12,8.2,0.0,44.2,2.32,Normal
2024-08-19 11:00:00+00:00,T12,89.0,149.9,46.5,3.28,Normal
2024-08-19 12:00:00+00:00,T12,65.7,0.0,41.6,2.39,Normal
2024-08-19 13:00:00+00:00,T12,515.9,288.5,46.8,4.22,Normal
2024-08-19 14:00:00+00:00,T12,688.5,745.9,52.3,2.41,Normal
2024-08-19 15:00:00+00:00,T12,130.8,89.2,41.3,2.56,Normal
2024-08-19 16:00:00+00:00,T12,37.8,41.2,36.8,2.51,Normal
2024-08-19 17:00:00+00:00,T12,10.9,0.0,37.5,2.54,Normal
2024-08-19 18:00:00+00:00,T12,47.5,128.5,35.4,3.7,Normal
2024-08-19 19:00:00+00:00,T12,212.7,80.3,35.4,3.28,Normal
2024-08-19 20:00:00+00:00,T12,12.0,0.0,38.4,2.64,Normal
2024-08-19 21:00:00+00:00,T12,316.2,156.2,36.7,3.2,Normal
2024-08-19 22:00:00+00:00,T12,114.9,0.0,35.6,3.54,Normal
2024-08-19 23:00:00+00:00,T12,406.2,523.2,39.3,2.67,Normal
2024-08-20 00:00:00+00:00,T12,957.3,926.7,43.9,2.21,Normal
2024-08-20 01:00:00+00:00,T12,1157.8,1224.0,46.7,2.78,Normal
2024-08-20 02:00:00+00:00,T12,219.9,419.9,39.1,2.87,Normal
2024-08-20 03:00:00+00:00,T12,55.0,0.0,40.8,3.22,Normal
2024-08-20 04:00:00+00:00,T12,27.3,156.4,39.9,1.34,Normal
2024-08-20 05:00:00+00:00,T12,300.4,173.0,42.0,3.26,Normal
2024-08-20 06:00:00+00:00,T12,29.1,0.0,42.1,2.36,Normal
2024-08-20 07:00:00+00:00,T12,10.9,81.1,46.5,3.64,Normal
2024-08-20 08:00:00+00:00,T12,156.7,21.3,48.6,2.67,Normal
2024-08-20 09:00:00+00:00,T12,14.7,95.3,45.5,2.73,Normal
2024-08-20 10:00:00+00:00,T12,262.1,0.0,45.6,3.02,Normal
2024-08-20 11:00:00+00:00,T12,532.0,228.3,48.2,2.38,Normal
2024-08-20 12:00:00+00:00,T12,9.0,13.0,46.0,2.41,Normal
2024-08-20 13:00:00+00:00,T12,11.1,198.2,44.4,1.27,Normal
2024-08-20 14:00:00+00:00,T12,0.0,64.6,41.9,2.67,Normal
2024-08-20 15:00:00+00:00,T12,2.1,38.2,40.7,3.36,Normal
2024-08-20 16:00:00+00:00,T12,0.0,0.0,41.6,3.09,Normal
2024-08-20 17:00:00+00:00,T12,0.0,0.0,40.1,2.8,Normal
2024-08-20 18:00:00+00:00,T12,0.0,0.0,39.2,3.7,Normal
2024-08-20 19:00:00+00:00,T12,195.5,148.1,40.6,3.07,Normal
2024-08-20 20:00:00+00:00,T12,0.0,0.0,36.7,3.61,Normal
2024-08-20 21:00:00+00:00,T12,0.0,331.0,38.4,2.31,Normal
2024-08-20 22:00:00+00:00,T12,18.5,0.0,35.5,3.32,Normal
2024-08-20 23:00:00+00:00,T12,92.0,0.0,34.8,3.22,Normal
2024-08-21 00:00:00+00:00,T12,116.1,334.8,37.6,2.85,Normal
2024-08-21 01:00:00+00:00,T12,83.2,0.0,35.2,3.21,Normal
2024-08-21 02:00:00+00:00,T12,3.8,34.2,37.9,2.87,Normal
2024-08-21 03:00:00+00:00,T12,285.1,175.7,42.3,2.86,Normal
2024-08-21 04:00:00+00:00,T12,168.5,196.5,40.1,3.51,Normal
2024-08-21 05:00:00+00:00,T12,1.2,0.0,44.2,1.94,Normal
2024-08-21 06:00:00+00:00,T12,490.7,587.9,48.7,3.29,Normal
2024-08-21 07:00:00+00:00,T12,16.8,23.5,42.1,3.57,Normal
2024-08-21 08:00:00+00:00,T12,218.1,150.9,46.0,2.53,Normal
2024-08-21 09:00:00+00:00,T12,0.0,142.2,43.7,2.89,Normal
2024-08-21 10:00:00+00:00,T12,0.0,0.0,43.0,2.82,Normal
2024-08-21 11:00:00+00:00,T12,0.0,0.0,43.3,2.92,Normal
2024-08-21 12:00:00+00:00,T12,0.0,0.0,43.3,3.49,Normal
2024-08-21 13:00:00+00:00,T12,55.0,63.4,41.4,3.51,Normal
2024-08-21 14:00:00+00:00,T12,0.0,0.0,41.1,2.72,Normal
2024-08-21 15:00:00+00:00,T12,4.0,124.4,38.1,2.1,Normal
2024-08-21 16:00:00+00:00,T12,0.0,0.0,39.9,2.77,Normal
2024-08-21 17:00:00+00:00,T12,18.9,0.2,37.1,4.56,Normal
2024-08-21 18:00:00+00:00,T12,4.0,177.4,39.5,2.95,Normal
2024-08-21 19:00:00+00:00,T12,0.0,411.8,37.6,2.67,Normal
2024-08-21 20:00:00+00:00,T12,434.4,400.5,38.2,2.83,Normal
2024-08-21 21:00:00+00:00,T12,44.9,0.0,35.3,3.1,Normal
2024-08-21 22:00:00+00:00,T12,276.6,214.9,39.7,2.76,Normal
2024-08-21 23:00:00+00:00,T12,0.3,0.0,35.9,2.39,Normal
2024-08-22 00:00:00+00:00,T12,129.6,281.1,40.3,2.62,Normal
2024-08-22 01:00:00+00:00,T12,221.7,220.4,39.8,1.95,Normal
2024-08-22 02:00:00+00:00,T12,214.5,419.1,43.3,3.3,Normal
2024-08-22 03:00:00+00:00,T12,117.3,70.6,38.6,3.62,Normal
2024-08-22 04:00:00+00:00,T12,114.9,195.7,39.9,2.9,Normal
2024-08-22 05:00:00+00:00,T12,0.0,0.0,40.4,3.09,Normal
2024-08-22 06:00:00+00:00,T12,109.1,23.2,44.8,2.25,Normal
2024-08-22 07:00:00+00:00,T12,59.4,0.0,44.0,2.48,Normal
2024-08-22 08:00:00+00:00,T12,159.6,0.0,43.6,3.38,Normal
2024-08-22 09:00:00+00:00,T12,414.8,657.9,49.2,2.74,Normal
2024-08-22 10:00:00+00:00,T12,1347.8,1216.0,54.4,3.03,Normal
2024-08-22 11:00:00+00:00,T12,234.7,129.8,48.2,3.49,Normal
2024-08-22 12:00:00+00:00,T12,316.2,371.5,44.9,2.38,Normal
2024-08-22 13:00:00+00:00,T12,180.9,226.2,45.6,3.22,Normal
2024-08-22 14:00:00+00:00,T12,209.2,338.8,45.7,3.32,Normal
2024-08-22 15:00:00+00:00,T12,184.1,363.2,42.2,3.45,Normal
2024-08-22 16:00:00+00:00,T12,25.9,0.0,42.1,1.3,Normal
2024-08-22 17:00:00+00:00,T12,13.2,0.0,41.4,1.84,Normal
2024-08-22 18:00:00+00:00,T12,123.3,29.5,37.1,2.79,Normal
2024-08-22 19:00:00+00:00,T12,512.7,784.5,41.4,2.09,Normal
2024-08-22 20:00:00+00:00,T12,195.5,334.8,37.5,2.17,Normal
2024-08-22 21:00:00+00:00,T12,824.2,890.5,44.2,2.81,Normal
2024-08-22 22:00:00+00:00,T12,19.2,0.7,35.0,1.86,Normal
2024-08-22 23:00:00+00:00,T12,327.9,308.8,36.2,3.58,Normal
2024-08-23 00:00:00+00:00,T12,463.5,291.1,39.1,3.57,Normal
2024-08-23 01:00:00+00:00,T12,515.9,511.2,41.3,2.18,Normal
2024-08-23 02:00:00+00:00,T12,0.0,0.0,38.7,3.04,Normal
2024-08-23 03:00:00+00:00,T12,0.0,109.9,39.3,2.86,Normal
2024-08-23 04:00:00+00:00,T12,0.0,0.0,39.4,2.7,Normal
2024-08-23 05:00:00+00:00,T12,0.0,139.3,41.5,1.99,Normal
2024-08-23 06:00:00+00:00,T12,0.0,350.3,46.8,2.97,Normal
2024-08-23 07:00:00+00:00,T12,0.0,102.6,45.2,2.83,Normal
2024-08-23 08:00:00+00:00,T12,13.5,408.6,48.9,1.88,Normal
2024-08-23 09:00:00+00:00,T12,158.1,59.8,47.4,3.73,Normal
2024-08-23 10:00:00+00:00,T12,55.0,151.4,46.1,3.48,Normal
2024-08-23 11:00:00+00:00,T12,70.7,0.0,43.6,2.7,Normal
2024-08-23 12:00:00+00:00,T12,11.9,60.1,43.0,3.74,Normal
2024-08-23 13:00:00+00:00,T12,0.0,61.1,43.8,2.55,Normal
2024-08-23 14:00:00+00:00,T12,1.7,0.0,43.4,2.63,Normal
2024-08-23 15:00:00+00:00,T12,62.5,254.2,43.6,2.73,Normal
2024-08-23 16:00:00+00:00,T12,13.8,163.5,43.2,1.06,Normal
2024-08-23 17:00:00+00:00,T12,43.4,452.7,41.6,3.38,Normal
2024-08-23 18:00:00+00:00,T12,0.0,0.0,35.8,2.44,Normal
2024-08-23 19:00:00+00:00,T12,67.3,0.0,38.1,3.2,Normal
2024-08-23 20:00:00+00:00,T12,9.0,0.0,37.5,2.81,Normal
2024-08-23 21:00:00+00:00,T12,27.7,0.0,35.6,1.97,Normal
2024-08-23 22:00:00+00:00,T12,182.5,35.9,37.9,3.38,Normal
2024-08-23 23:00:00+00:00,T12,36.7,350.0,41.3,3.02,Normal
2024-08-24 00:00:00+00:00,T12,119.7,120.7,34.8,2.21,Normal
2024-08-24 01:00:00+00:00,T12,184.1,0.0,35.1,3.0,Normal
2024-08-24 02:00:00+00:00,T12,221.7,36.4,35.5,2.58,Normal
2024-08-24 03:00:00+00:00,T12,278.7,4.0,38.1,2.34,Normal
2024-08-24 04:00:00+00:00,T12,414.8,519.3,43.8,3.35,Normal
2024-08-24 05:00:00+00:00,T12,182.5,242.1,45.3,2.34,Normal
2024-08-24 06:00:00+00:00,T12,28.2,90.5,43.4,2.05,Normal
2024-08-24 07:00:00+00:00,T12,942.9,1000.6,48.6,3.37,Normal
2024-08-24 08:00:00+00:00,T12,50.8,0.0,45.7,3.56,Normal
2024-08-24 09:00:00+00:00,T12,64.9,235.1,45.1,2.91,Normal
2024-08-24 10:00:00+00:00,T12,1.6,0.0,47.2,3.02,Normal
2024-08-24 11:00:00+00:00,T12,0.0,87.9,43.4,3.88,Normal
2024-08-24 12:00:00+00:00,T12,0.3,71.1,41.9,2.88,Normal
2024-08-24 13:00:00+00:00,T12,6.0,0.0,43.4,1.9,Normal
2024-08-24 14:00:00+00:00,T12,14.7,0.0,41.2,2.92,Normal
2024-08-24 15:00:00+00:00,T12,1.4,133.3,42.6,1.64,Normal
2024-08-24 16:00:00+00:00,T12,26.6,321.2,44.0,3.86,Normal
2024-08-24 17:00:00+00:00,T12,55.0,0.0,39.1,3.22,Normal
2024-08-24 18:00:00+00:00,T12,68.1,0.0,38.8,3.0,Normal
2024-08-24 19:00:00+00:00,T12,11.1,0.0,36.2,2.48,Normal
2024-08-24 20:00:00+00:00,T12,26.4,149.7,38.4,2.47,Normal
2024-08-24 21:00:00+00:00,T12,16.2,0.0,34.6,3.83,Normal
2024-08-24 22:00:00+00:00,T12,7.8,0.0,35.7,4.94,Normal
2024-08-24 23:00:00+00:00,T12,525.5,332.1,36.4,2.57,Normal
2024-08-25 00:00:00+00:00,T12,7.4,0.0,36.2,3.77,Normal
2024-08-25 01:00:00+00:00,T12,185.7,162.2,37.2,2.59,Normal
2024-08-25 02:00:00+00:00,T12,414.8,849.0,43.2,3.35,Normal
2024-08-25 03:00:00+00:00,T12,1.1,272.7,41.1,2.02,Normal
2024-08-25 04:00:00+00:00,T12,582.3,460.1,43.7,2.98,Normal
2024-08-25 05:00:00+00:00,T12,223.5,0.0,42.0,2.99,Normal
2024-08-25 06:00:00+00:00,T12,472.5,585.4,46.4,2.18,Normal
2024-08-25 07:00:00+00:00,T12,230.9,232.8,46.0,3.14,Normal
2024-08-25 08:00:00+00:00,T12,28.2,559.0,46.3,3.09,Normal
2024-08-25 09:00:00+00:00,T12,316.2,385.6,47.9,3.12,Normal
2024-08-25 10:00:00+00:00,T12,184.1,318.4,47.2,2.08,Normal
2024-08-25 11:00:00+00:00,T12,349.6,294.0,45.8,3.13,Normal
2024-08-25 12:00:00+00:00,T12,248.1,411.8,46.6,2.7,Normal
2024-08-25 13:00:00+00:00,T12,0.9,0.0,45.1,2.8,Normal
2024-08-25 14:00:00+00:00,T12,282.9,18.2,41.3,1.88,Normal
2024-08-25 15:00:00+00:00,T12,262.1,270.1,45.9,2.58,Normal
2024-08-25 16:00:00+00:00,T12,212.7,368.7,44.7,3.07,Normal
2024-08-25 17:00:00+00:00,T12,176.2,0.0,40.6,2.41,Normal
2024-08-25 18:00:00+00:00,T12,8.2,0.0,37.1,2.26,Normal
2024-08-25 19:00:00+00:00,T12,212.7,303.0,39.1,2.07,Normal
2024-08-25 20:00:00+00:00,T12,46.2,0.0,37.8,2.13,Normal
2024-08-25 21:00:00+00:00,T12,1453.4,1531.5,44.3,3.2,Normal
2024-08-25 22:00:00+00:00,T12,159.6,95.4,34.6,1.97,Normal
2024-08-25 23:00:00+00:00,T12,49.5,0.0,32.1,4.19,Normal
2024-08-26 00:00:00+00:00,T12,148.2,170.4,39.1,2.79,Normal
2024-08-26 01:00:00+00:00,T12,1236.0,1286.3,45.7,3.46,Normal
2024-08-26 02:00:00+00:00,T12,289.4,437.4,43.1,3.44,Normal
2024-08-26 03:00:00+00:00,T12,10.4,100.6,41.5,2.72,Normal
2024-08-26 04:00:00+00:00,T12,1409.3,1307.5,49.9,3.35,Normal
2024-08-26 05:00:00+00:00,T12,374.8,169.3,44.1,4.31,Normal
2024-08-26 06:00:00+00:00,T12,151.0,218.2,45.1,2.78,Normal
2024-08-26 07:00:00+00:00,T12,528.7,392.3,45.5,2.8,Normal
2024-08-26 08:00:00+00:00,T12,23.8,145.6,44.8,3.95,Normal
2024-08-26 09:00:00+00:00,T12,11.9,138.5,48.1,3.45,Normal
2024-08-26 10:00:00+00:00,T12,352.0,414.6,49.2,3.24,Normal
2024-08-26 11:00:00+00:00,T12,6.7,0.0,44.3,3.53,Normal
2024-08-26 12:00:00+00:00,T12,93.0,268.9,44.5,1.8,Normal
2024-08-26 13:00:00+00:00,T12,18.2,140.6,43.1,3.16,Normal
2024-08-26 14:00:00+00:00,T12,58.7,120.2,42.9,2.67,Normal
2024-08-26 15:00:00+00:00,T12,8.6,40.5,41.1,2.78,Normal
2024-08-26 16:00:00+00:00,T12,0.0,0.0,42.0,2.64,Normal
2024-08-26 17:00:00+00:00,T12,57.2,66.7,39.7,3.79,Normal
2024-08-26 18:00:00+00:00,T12,0.5,16.5,34.7,3.19,Normal
2024-08-26 19:00:00+00:00,T12,34.6,19.1,34.9,4.12,Normal
2024-08-26 20:00:00+00:00,T12,16.8,0.0,36.2,3.32,Normal
2024-08-26 21:00:00+00:00,T12,212.7,96.9,34.4,3.03,Normal
2024-08-26 22:00:00+00:00,T12,13.2,39.6,35.1,4.84,Normal
2024-08-26 23:00:00+00:00,T12,0.0,0.0,36.2,2.37,Normal
2024-08-27 00:00:00+00:00,T12,48.1,57.3,35.0,2.94,Normal
2024-08-27 01:00:00+00:00,T12,104.7,240.5,39.4,2.89,Normal
2024-08-27 02:00:00+00:00,T12,36.2,43.9,37.4,3.47,Normal
2024-08-27 03:00:00+00:00,T12,68.1,0.0,38.0,2.89,Normal
2024-08-27 04:00:00+00:00,T12,532.0,526.2,44.1,2.44,Normal
2024-08-27 05:00:00+00:00,T12,69.8,19.3,40.3,2.16,Normal
2024-08-27 06:00:00+00:00,T12,307.1,121.9,42.8,2.6,Normal
2024-08-27 07:00:00+00:00,T12,83.2,214.6,43.8,1.71,Normal
2024-08-27 08:00:00+00:00,T12,0.0,0.0,46.8,3.11,Normal
2024-08-27 09:00:00+00:00,T12,0.3,0.0,44.1,3.65,Normal
2024-08-27 10:00:00+00:00,T12,5.9,0.0,44.7,2.04,Normal
2024-08-27 11:00:00+00:00,T12,35.6,9.5,44.2,3.53,Normal
2024-08-27 12:00:00+00:00,T12,0.0,164.6,45.8,3.23,Normal
2024-08-27 13:00:00+00:00,T12,0.0,0.0,45.1,4.63,Normal
2024-08-27 14:00:00+00:00,T12,0.0,0.0,43.1,2.29,Normal
2024-08-27 15:00:00+00:00,T12,0.0,381.8,42.3,3.27,Normal
2024-08-27 16:00:00+00:00,T12,0.0,0.0,40.6,1.13,Normal
2024-08-27 17:00:00+00:00,T12,0.2,0.0,40.0,2.8,Normal
2024-08-27 18:00:00+00:00,T12,225.3,13.8,36.0,2.54,Normal
2024-08-27 19:00:00+00:00,T12,21.1,0.0,37.3,2.92,Normal
2024-08-27 20:00:00+00:00,T12,2.1,0.0,34.4,2.47,Normal
2024-08-27 21:00:00+00:00,T12,48.8,214.4,37.4,2.98,Normal
2024-08-27 22:00:00+00:00,T12,545.1,430.8,39.0,3.39,Normal
2024-08-27 23:00:00+00:00,T12,291.6,457.6,41.4,3.73,Normal
2024-08-28 00:00:00+00:00,T12,162.5,49.9,36.3,2.78,Normal
2024-08-28 01:00:00+00:00,T12,10.4,0.0,33.5,2.25,Normal
2024-08-28 02:00:00+00:00,T12,9.0,147.6,40.4,2.86,Normal
2024-08-28 03:00:00+00:00,T12,124.5,0.0,39.7,2.84,Normal
2024-08-28 04:00:00+00:00,T12,254.0,93.3,42.5,2.07,Normal
2024-08-28 05:00:00+00:00,T12,56.5,63.7,42.9,2.86,Normal
2024-08-28 06:00:00+00:00,T12,75.9,0.0,44.3,3.22,Normal
2024-08-28 07:00:00+00:00,T12,216.3,452.0,48.9,2.42,Normal
2024-08-28 08:00:00+00:00,T12,0.2,169.4,46.9,3.82,Normal
2024-08-28 09:00:00+00:00,T12,5.9,11.2,46.1,2.69,Normal
2024-08-28 10:00:00+00:00,T12,200.6,100.8,44.7,2.85,Normal
2024-08-28 11:00:00+00:00,T12,260.1,278.9,46.2,3.92,Normal
2024-08-28 12:00:00+00:00,T12,145.4,124.0,40.9,3.09,Normal
2024-08-28 13:00:00+00:00,T12,293.8,303.0,44.9,2.77,Normal
2024-08-28 14:00:00+00:00,T12,403.9,601.0,47.7,3.14,Normal
2024-08-28 15:00:00+00:00,T12,200.6,0.0,39.8,2.89,Normal
2024-08-28 16:00:00+00:00,T12,48.8,0.0,39.8,3.76,Normal
2024-08-28 17:00:00+00:00,T12,399.4,313.1,42.6,2.22,Normal
2024-08-28 18:00:00+00:00,T12,555.1,155.0,37.5,2.68,Low Output
2024-08-28 19:00:00+00:00,T12,276.6,311.1,37.2,3.0,Normal
2024-08-28 20:00:00+00:00,T12,17.5,202.1,36.9,1.28,Normal
2024-08-28 21:00:00+00:00,T12,246.2,386.8,35.3,3.0,Normal
2024-08-28 22:00:00+00:00,T12,0.2,99.3,36.0,2.84,Normal
2024-08-28 23:00:00+00:00,T12,130.8,350.1,36.4,3.27,Normal
2024-08-29 00:00:00+00:00,T12,0.1,165.4,35.3,2.69,Normal
2024-08-29 01:00:00+00:00,T12,162.5,53.6,35.0,3.5,Normal
2024-08-29 02:00:00+00:00,T12,900.6,764.7,42.9,3.4,Normal
2024-08-29 03:00:00+00:00,T12,448.8,402.3,38.4,2.4,Normal
2024-08-29 04:00:00+00:00,T12,1491.9,1593.3,52.3,2.49,Normal
2024-08-29 05:00:00+00:00,T12,367.1,454.1,44.8,3.69,Normal
2024-08-29 06:00:00+00:00,T12,264.1,478.3,46.8,2.32,Normal
2024-08-29 07:00:00+00:00,T12,109.1,0.0,41.9,3.43,Normal
2024-08-29 08:00:00+00:00,T12,349.6,402.4,49.0,2.54,Normal
2024-08-29 09:00:00+00:00,T12,83.2,84.2,46.5,2.85,Normal
2024-08-29 10:00:00+00:00,T12,309.5,175.3,44.6,2.37,Normal
2024-08-29 11:00:00+00:00,T12,509.5,306.5,49.0,2.89,Normal
2024-08-29 12:00:00+00:00,T12,53.6,59.2,45.0,3.95,Normal
2024-08-29 13:00:00+00:00,T12,0.0,299.6,47.7,3.63,Normal
2024-08-29 14:00:00+00:00,T12,37.0,0.0,44.2,1.58,Normal
2024-08-29 15:00:00+00:00,T12,161.0,126.6,40.9,3.15,Normal
2024-08-29 16:00:00+00:00,T12,15.6,0.0,41.9,2.84,Normal
2024-08-29 17:00:00+00:00,T12,23.4,0.0,39.6,2.32,Normal
2024-08-29 18:00:00+00:00,T12,52.9,71.2,38.8,2.32,Normal
2024-08-29 19:00:00+00:00,T12,219.9,111.5,35.2,2.03,Normal
2024-08-29 20:00:00+00:00,T12,0.0,48.8,34.0,3.58,Normal
2024-08-29 21:00:00+00:00,T12,352.0,287.5,38.0,1.63,Normal
