time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3,expected_power_kw,actual_power_kw,nacelle_temp_c,vibration_mm_s,alert,hour
2024-08-01 09:00:00+00:00,T14,34.41,1012.5,7.05,281,1.147,312.5,460.8,47.6,2.64,Normal,9
2024-08-01 10:00:00+00:00,T14,35.41,1014.8,6.23,215,1.146,158.5,471.4,49.7,3.19,Normal,10
2024-08-01 11:00:00+00:00,T14,35.93,1014.2,6.62,210,1.143,223.1,330.8,50.6,2.61,Normal,11
2024-08-01 12:00:00+00:00,T14,35.55,1014.8,3.69,263,1.145,1.5,0.0,46.2,3.7,Normal,12
2024-08-01 13:00:00+00:00,T14,33.42,1014.1,8.8,235,1.152,917.8,940.8,49.7,2.86,Normal,13
2024-08-01 14:00:00+00:00,T14,32.46,1013.5,5.43,190,1.155,67.5,239.3,45.2,3.32,Normal,14
2024-08-01 15:00:00+00:00,T14,31.87,1013.6,5.24,220,1.158,52.9,0.0,42.1,2.45,Normal,15
2024-08-01 16:00:00+00:00,T14,29.72,1015.6,7.39,214,1.168,398.0,531.9,45.4,2.5,Normal,16
2024-08-01 17:00:00+00:00,T14,27.12,1012.4,6.17,216,1.175,149.8,240.7,38.6,5.17,Normal,17
2024-08-01 18:00:00+00:00,T14,28.12,1015.7,6.7,248,1.174,238.3,339.2,37.9,2.65,Normal,18
2024-08-01 19:00:00+00:00,T14,27.11,1013.9,7.32,261,1.176,379.2,202.5,39.1,3.47,Normal,19
2024-08-01 20:00:00+00:00,T14,25.64,1016.1,2.37,220,1.185,0.0,0.0,35.1,3.51,Normal,20
2024-08-01 21:00:00+00:00,T14,24.28,1014.9,8.33,238,1.189,712.2,762.2,37.6,4.09,Normal,21
2024-08-01 22:00:00+00:00,T14,24.87,1013.8,5.8,211,1.185,103.3,520.9,38.2,3.66,Normal,22
2024-08-01 23:00:00+00:00,T14,24.42,1014.1,7.14,243,1.187,333.8,144.3,35.4,3.23,Normal,23
2024-08-02 00:00:00+00:00,T14,25.44,1014.6,8.23,259,1.184,672.9,579.9,38.1,2.82,Normal,0
2024-08-02 01:00:00+00:00,T14,27.34,1014.6,6.17,216,1.176,149.8,294.4,40.4,3.45,Normal,1
2024-08-02 02:00:00+00:00,T14,29.07,1015.0,7.86,197,1.17,324.0,384.1,42.4,1.58,Normal,2
2024-08-02 03:00:00+00:00,T14,29.34,1014.7,8.36,265,1.169,724.3,818.5,47.5,2.45,Normal,3
2024-08-02 04:00:00+00:00,T14,30.91,1014.1,7.37,236,1.162,392.5,189.9,43.1,1.43,Normal,4
2024-08-02 05:00:00+00:00,T14,31.91,1014.5,8.15,185,1.158,642.5,506.3,45.7,2.42,Normal,5
2024-08-02 06:00:00+00:00,T14,32.47,1015.9,4.64,160,1.158,20.7,175.3,43.8,1.88,Normal,6
2024-08-02 07:00:00+00:00,T14,33.78,1013.9,5.47,198,1.151,70.9,0.0,43.7,4.23,Normal,7
2024-08-02 08:00:00+00:00,T14,33.65,1014.7,4.73,232,1.152,24.4,89.5,43.5,3.28,Normal,8
2024-08-02 09:00:00+00:00,T14,34.83,1015.8,6.85,183,1.149,268.4,249.3,49.1,1.6,Normal,9
2024-08-02 10:00:00+00:00,T14,36.94,1014.9,11.19,197,1.14,2584.0,2681.0,68.7,1.88,Overheating,10
2024-08-02 11:00:00+00:00,T14,35.49,1013.3,5.52,196,1.144,75.3,249.5,47.4,2.91,Normal,11
2024-08-02 12:00:00+00:00,T14,34.22,1015.0,4.58,220,1.15,18.6,192.8,45.6,2.4,Normal,12
2024-08-02 13:00:00+00:00,T14,32.87,1013.4,4.77,234,1.154,26.1,99.9,43.6,3.4,Normal,13
2024-08-02 14:00:00+00:00,T14,31.6,1014.1,5.95,179,1.159,120.8,0.0,39.5,1.32,Normal,14
2024-08-02 15:00:00+00:00,T14,31.27,1015.7,5.09,191,1.162,42.9,81.4,42.0,2.21,Normal,15
2024-08-02 16:00:00+00:00,T14,30.34,1015.5,2.31,204,1.166,0.0,85.2,41.3,2.99,Normal,16
2024-08-02 17:00:00+00:00,T14,27.26,1011.5,5.5,194,1.173,73.5,208.5,38.0,2.98,Normal,17
2024-08-02 18:00:00+00:00,T14,27.96,1014.6,3.68,178,1.174,1.5,0.0,40.8,1.72,Normal,18
2024-08-02 19:00:00+00:00,T14,25.77,1014.7,5.59,233,1.183,81.7,125.2,37.7,3.08,Normal,19
2024-08-02 20:00:00+00:00,T14,26.74,1012.0,1.48,215,1.176,0.0,30.6,36.9,2.64,Normal,20
2024-08-02 21:00:00+00:00,T14,25.57,1012.9,2.07,228,1.181,0.0,324.7,39.2,3.11,Normal,21
2024-08-02 22:00:00+00:00,T14,26.09,1013.6,6.1,257,1.18,140.1,348.0,38.2,2.48,Normal,22
2024-08-02 23:00:00+00:00,T14,24.83,1010.9,1.82,206,1.182,0.0,468.8,38.0,2.13,Normal,23
2024-08-03 00:00:00+00:00,T14,25.56,1012.3,6.1,234,1.181,140.1,279.2,40.2,4.55,Normal,0
2024-08-03 01:00:00+00:00,T14,27.16,1012.0,5.74,215,1.174,96.8,205.8,36.7,2.94,Normal,1
2024-08-03 02:00:00+00:00,T14,28.48,1009.7,5.79,230,1.166,102.2,0.0,38.3,2.71,Normal,2
2024-08-03 03:00:00+00:00,T14,29.54,1011.4,6.07,236,1.164,136.1,135.7,38.1,2.78,Normal,3
2024-08-03 04:00:00+00:00,T14,28.82,1011.5,5.71,225,1.167,93.6,398.8,40.1,3.3,Normal,4
2024-08-03 05:00:00+00:00,T14,31.61,1012.0,6.1,202,1.157,140.1,231.0,41.7,3.23,Normal,5
2024-08-03 06:00:00+00:00,T14,32.72,1012.7,5.42,270,1.153,66.7,219.4,44.2,2.27,Normal,6
2024-08-03 07:00:00+00:00,T14,33.14,1011.3,5.22,251,1.15,51.5,0.0,43.5,1.51,Normal,7
2024-08-03 08:00:00+00:00,T14,33.78,1010.2,9.48,208,1.147,1279.9,1444.7,54.2,3.41,Normal,8
2024-08-03 09:00:00+00:00,T14,36.39,1011.1,6.55,187,1.138,210.4,217.9,49.0,2.36,Normal,9
2024-08-03 10:00:00+00:00,T14,34.78,1010.5,5.46,233,1.143,70.0,0.0,44.6,1.77,Normal,10
2024-08-03 11:00:00+00:00,T14,34.31,1011.2,4.43,252,1.146,13.8,148.7,46.4,2.8,Normal,11
2024-08-03 12:00:00+00:00,T14,34.57,1008.8,2.64,265,1.142,0.0,149.1,43.5,2.7,Normal,12
2024-08-03 13:00:00+00:00,T14,33.29,1008.8,4.51,272,1.147,16.2,178.0,43.5,2.09,Normal,13
2024-08-03 14:00:00+00:00,T14,32.14,1007.8,3.1,229,1.15,0.0,0.0,44.1,2.05,Normal,14
2024-08-03 15:00:00+00:00,T14,32.16,1009.8,5.19,256,1.152,49.4,11.5,43.4,3.37,Normal,15
2024-08-03 16:00:00+00:00,T14,30.36,1009.2,2.3,199,1.158,0.0,51.0,40.0,2.45,Normal,16
2024-08-03 17:00:00+00:00,T14,29.0,1008.7,0.26,247,1.163,0.0,0.0,38.9,2.43,Normal,17
2024-08-03 18:00:00+00:00,T14,28.2,1008.0,3.31,259,1.165,0.1,60.2,40.3,2.83,Normal,18
2024-08-03 19:00:00+00:00,T14,26.4,1009.8,5.37,224,1.174,62.6,122.8,38.5,3.11,Normal,19
2024-08-03 20:00:00+00:00,T14,25.1,1008.6,8.33,225,1.178,712.2,784.9,40.6,1.66,Normal,20
2024-08-03 21:00:00+00:00,T14,24.48,1009.3,5.95,235,1.181,120.8,42.4,34.6,3.77,Normal,21
2024-08-03 22:00:00+00:00,T14,24.42,1008.3,3.88,229,1.18,3.2,58.1,36.1,3.37,Normal,22
2024-08-03 23:00:00+00:00,T14,25.44,1009.7,5.44,267,1.178,68.3,223.7,37.1,1.98,Normal,23
2024-08-04 00:00:00+00:00,T14,24.7,1009.3,4.87,192,1.18,30.8,0.0,36.2,2.1,Normal,0
2024-08-04 01:00:00+00:00,T14,24.57,1007.4,5.88,250,1.179,112.4,114.8,36.2,1.68,Normal,1
2024-08-04 02:00:00+00:00,T14,27.67,1008.2,5.71,184,1.168,93.6,88.5,36.3,2.09,Normal,2
2024-08-04 03:00:00+00:00,T14,27.32,1010.2,4.09,202,1.171,6.1,0.0,38.0,2.48,Normal,3
2024-08-04 04:00:00+00:00,T14,28.09,1009.9,7.31,181,1.168,376.6,436.0,41.2,3.25,Normal,4
2024-08-04 05:00:00+00:00,T14,31.5,1009.3,7.54,212,1.154,440.2,907.7,49.8,3.53,Normal,5
2024-08-04 06:00:00+00:00,T14,31.82,1009.7,6.69,200,1.153,236.3,157.5,43.6,3.72,Normal,6
2024-08-04 07:00:00+00:00,T14,34.14,1010.8,7.36,216,1.146,389.9,381.5,49.2,2.3,Normal,7
2024-08-04 08:00:00+00:00,T14,33.85,1007.9,9.76,197,1.144,1453.1,1184.2,50.9,3.91,Normal,8
2024-08-04 09:00:00+00:00,T14,33.81,1008.7,6.7,263,1.145,238.3,405.2,46.2,2.16,Normal,9
2024-08-04 10:00:00+00:00,T14,33.86,1007.7,5.29,214,1.143,0.0,61.6,43.7,3.05,Normal,10
2024-08-04 11:00:00+00:00,T14,34.26,1010.8,6.99,191,1.146,0.0,162.1,44.5,3.35,Normal,11
2024-08-04 12:00:00+00:00,T14,34.57,1009.8,3.67,211,1.143,0.0,0.0,44.4,2.9,Normal,12
2024-08-04 13:00:00+00:00,T14,32.78,1009.4,7.23,220,1.149,0.0,0.0,44.2,2.18,Normal,13
2024-08-04 14:00:00+00:00,T14,32.33,1009.2,4.2,202,1.151,0.0,20.5,41.9,3.12,Normal,14
2024-08-04 15:00:00+00:00,T14,29.65,1011.0,4.27,183,1.163,0.0,0.0,41.0,3.32,Normal,15
2024-08-04 16:00:00+00:00,T14,30.14,1010.7,5.4,185,1.161,65.0,27.6,39.7,3.82,Normal,16
2024-08-04 17:00:00+00:00,T14,27.5,1010.8,7.76,213,1.171,507.3,187.6,39.2,2.87,Low Output,17
2024-08-04 18:00:00+00:00,T14,27.18,1012.2,4.29,227,1.174,10.1,0.0,35.6,1.95,Normal,18
2024-08-04 19:00:00+00:00,T14,27.13,1009.2,7.11,221,1.171,326.6,468.5,39.7,2.12,Normal,19
2024-08-04 20:00:00+00:00,T14,26.58,1009.4,6.53,217,1.173,206.9,42.2,39.8,1.52,Normal,20
2024-08-04 21:00:00+00:00,T14,26.88,1014.0,3.76,235,1.177,2.1,0.0,37.4,3.36,Normal,21
2024-08-04 22:00:00+00:00,T14,23.38,1011.3,7.54,202,1.188,440.2,366.3,33.8,2.65,Normal,22
2024-08-04 23:00:00+00:00,T14,26.13,1010.8,5.52,226,1.177,75.3,3.9,34.8,2.31,Normal,23
2024-08-05 00:00:00+00:00,T14,26.7,1011.6,4.5,257,1.175,9.5,66.7,36.1,2.57,Normal,0
2024-08-05 01:00:00+00:00,T14,27.73,1012.1,5.91,253,1.172,115.9,74.6,39.7,2.2,Normal,1
2024-08-05 02:00:00+00:00,T14,26.77,1013.8,5.87,260,1.178,111.2,199.3,38.0,2.93,Normal,2
2024-08-05 03:00:00+00:00,T14,29.27,1013.4,8.14,223,1.167,638.8,500.0,43.3,3.35,Normal,3
2024-08-05 04:00:00+00:00,T14,31.8,1013.4,6.74,238,1.158,246.1,171.7,43.5,3.21,Normal,4
2024-08-05 05:00:00+00:00,T14,29.87,1012.8,9.23,213,1.164,1137.4,1322.2,50.1,3.19,Normal,5
2024-08-05 06:00:00+00:00,T14,33.04,1010.9,7.19,259,1.15,346.0,106.8,41.8,3.29,Normal,6
2024-08-05 07:00:00+00:00,T14,34.44,1013.2,5.79,229,1.148,0.0,0.0,45.9,2.51,Normal,7
2024-08-05 08:00:00+00:00,T14,33.67,1014.3,4.99,205,1.152,0.0,23.9,42.4,3.56,Normal,8
2024-08-05 09:00:00+00:00,T14,35.32,1014.8,6.53,235,1.146,0.0,0.0,47.0,1.98,Normal,9
2024-08-05 10:00:00+00:00,T14,34.21,1013.5,2.84,241,1.149,0.0,30.5,44.6,3.38,Normal,10
2024-08-05 11:00:00+00:00,T14,34.24,1014.7,2.12,188,1.15,0.0,0.0,47.2,2.81,Normal,11
2024-08-05 12:00:00+00:00,T14,33.35,1014.0,3.42,209,1.152,0.0,133.8,43.2,2.36,Normal,12
2024-08-05 13:00:00+00:00,T14,33.75,1013.6,5.85,268,1.151,108.9,125.4,45.1,2.17,Normal,13
2024-08-05 14:00:00+00:00,T14,32.37,1013.5,4.65,242,1.156,21.1,46.2,42.6,3.1,Normal,14
2024-08-05 15:00:00+00:00,T14,31.78,1013.6,4.09,240,1.158,6.1,138.9,39.7,2.82,Normal,15
2024-08-05 16:00:00+00:00,T14,29.06,1015.2,3.68,200,1.17,1.5,0.0,40.2,3.17,Normal,16
2024-08-05 17:00:00+00:00,T14,28.71,1014.8,0.83,276,1.171,0.0,0.0,39.7,2.77,Normal,17
2024-08-05 18:00:00+00:00,T14,28.26,1015.7,3.57,262,1.174,0.9,0.0,38.8,2.62,Normal,18
2024-08-05 19:00:00+00:00,T14,26.58,1016.4,1.49,249,1.181,0.0,248.9,38.3,2.9,Normal,19
2024-08-05 20:00:00+00:00,T14,24.34,1016.6,5.68,205,1.19,90.5,0.0,33.2,2.76,Normal,20
2024-08-05 21:00:00+00:00,T14,26.15,1015.1,4.26,248,1.182,9.4,220.0,39.1,4.16,Normal,21
2024-08-05 22:00:00+00:00,T14,24.51,1014.4,4.54,257,1.187,17.2,0.0,34.6,2.86,Normal,22
2024-08-05 23:00:00+00:00,T14,25.24,1014.7,6.14,219,1.185,145.6,0.0,35.9,3.21,Normal,23
2024-08-06 00:00:00+00:00,T14,26.06,1014.2,5.73,211,1.181,95.7,328.7,37.8,3.01,Normal,0
2024-08-06 01:00:00+00:00,T14,27.57,1015.1,5.93,206,1.176,118.3,62.8,37.4,2.08,Normal,1
2024-08-06 02:00:00+00:00,T14,27.48,1015.4,5.83,232,1.177,106.6,125.6,37.1,3.71,Normal,2
2024-08-06 03:00:00+00:00,T14,27.07,1015.4,4.59,205,1.178,18.9,50.2,40.1,1.98,Normal,3
2024-08-06 04:00:00+00:00,T14,28.83,1015.3,3.43,208,1.171,0.4,377.7,42.8,2.83,Normal,4
2024-08-06 05:00:00+00:00,T14,31.8,1015.2,5.94,173,1.16,119.5,16.0,45.1,2.64,Normal,5
2024-08-06 06:00:00+00:00,T14,32.28,1014.6,7.78,168,1.157,513.7,489.9,45.3,2.11,Normal,6
2024-08-06 07:00:00+00:00,T14,34.8,1014.1,7.3,224,1.147,374.0,424.8,47.4,4.09,Normal,7
2024-08-06 08:00:00+00:00,T14,34.46,1016.2,4.78,236,1.151,26.5,0.0,44.1,3.22,Normal,8
2024-08-06 09:00:00+00:00,T14,34.43,1015.1,5.59,222,1.15,81.7,96.4,42.7,4.55,Normal,9
2024-08-06 10:00:00+00:00,T14,35.63,1013.7,3.73,235,1.144,1.8,157.6,47.9,3.79,Normal,10
2024-08-06 11:00:00+00:00,T14,34.23,1013.7,4.59,194,1.149,18.9,48.8,43.4,2.39,Normal,11
2024-08-06 12:00:00+00:00,T14,32.46,1013.1,2.87,204,1.155,0.0,55.6,44.5,2.82,Normal,12
2024-08-06 13:00:00+00:00,T14,35.32,1013.9,3.69,221,1.145,1.5,0.0,48.8,2.39,Normal,13
2024-08-06 14:00:00+00:00,T14,30.63,1014.7,6.34,200,1.164,105.2,225.6,41.1,3.08,Normal,14
2024-08-06 15:00:00+00:00,T14,31.77,1014.8,4.49,255,1.159,15.6,324.5,46.6,2.91,Normal,15
2024-08-06 16:00:00+00:00,T14,30.49,1014.0,6.01,175,1.163,77.0,117.8,40.6,2.93,Normal,16
2024-08-06 17:00:00+00:00,T14,28.77,1014.6,2.84,198,1.171,0.0,0.0,39.3,2.91,Normal,17
2024-08-06 18:00:00+00:00,T14,25.95,1013.5,2.89,198,1.18,0.0,93.3,36.3,1.78,Normal,18
2024-08-06 19:00:00+00:00,T14,27.17,1013.9,4.05,190,1.176,5.4,167.3,37.8,2.35,Normal,19
2024-08-06 20:00:00+00:00,T14,24.36,1013.7,5.82,238,1.187,105.5,285.5,36.7,2.85,Normal,20
2024-08-06 21:00:00+00:00,T14,23.74,1013.0,4.22,163,1.189,8.5,40.6,33.3,2.37,Normal,21
2024-08-06 22:00:00+00:00,T14,24.71,1010.6,6.95,241,1.182,289.9,144.9,35.5,1.95,Normal,22
2024-08-06 23:00:00+00:00,T14,26.25,1011.9,5.29,239,1.177,56.5,66.6,36.3,2.71,Normal,23
2024-08-07 00:00:00+00:00,T14,26.04,1013.9,8.06,229,1.181,609.4,838.9,43.1,3.0,Normal,0
2024-08-07 01:00:00+00:00,T14,26.71,1011.3,7.81,251,1.175,523.5,286.6,38.0,2.32,Normal,1
2024-08-07 02:00:00+00:00,T14,27.01,1010.7,4.9,286,1.173,32.3,0.0,37.8,2.75,Normal,2
2024-08-07 03:00:00+00:00,T14,28.42,1012.3,7.35,231,1.169,387.2,406.8,41.5,1.93,Normal,3
2024-08-07 04:00:00+00:00,T14,29.16,1011.2,6.25,248,1.165,161.5,209.5,39.2,3.17,Normal,4
2024-08-07 05:00:00+00:00,T14,30.79,1011.1,8.42,244,1.159,748.9,588.3,43.0,2.58,Normal,5
2024-08-07 06:00:00+00:00,T14,33.04,1012.7,6.74,245,1.152,246.1,315.9,48.3,2.88,Normal,6
2024-08-07 07:00:00+00:00,T14,33.14,1011.7,7.33,226,1.151,381.9,97.7,43.2,3.44,Normal,7
2024-08-07 08:00:00+00:00,T14,34.42,1011.4,7.7,223,1.146,488.4,548.0,46.2,2.62,Normal,8
2024-08-07 09:00:00+00:00,T14,34.21,1010.0,2.11,258,1.145,0.0,0.0,42.2,2.53,Normal,9
2024-08-07 10:00:00+00:00,T14,34.57,1010.9,3.11,228,1.144,0.0,0.0,44.4,3.09,Normal,10
2024-08-07 11:00:00+00:00,T14,34.72,1010.0,6.15,270,1.143,147.0,142.9,46.5,2.88,Normal,11
2024-08-07 12:00:00+00:00,T14,34.45,1010.9,5.45,258,1.145,69.2,19.8,44.3,2.79,Normal,12
2024-08-07 13:00:00+00:00,T14,34.0,1011.3,7.22,232,1.147,353.5,360.3,48.3,2.6,Normal,13
2024-08-07 14:00:00+00:00,T14,32.45,1009.8,5.91,254,1.151,115.9,225.1,45.2,2.84,Normal,14
2024-08-07 15:00:00+00:00,T14,32.74,1009.1,3.56,244,1.149,0.8,67.7,42.9,2.53,Normal,15
2024-08-07 16:00:00+00:00,T14,30.34,1009.8,5.63,238,1.159,85.6,355.9,44.1,2.64,Normal,16
2024-08-07 17:00:00+00:00,T14,28.26,1008.1,4.4,267,1.165,12.9,0.0,37.9,2.97,Normal,17
2024-08-07 18:00:00+00:00,T14,26.55,1010.1,4.76,236,1.174,25.6,58.8,34.9,3.81,Normal,18
2024-08-07 19:00:00+00:00,T14,26.69,1009.7,4.9,243,1.173,32.3,0.0,35.1,1.37,Normal,19
2024-08-07 20:00:00+00:00,T14,26.2,1008.3,5.98,178,1.173,124.5,25.3,36.6,3.29,Normal,20
2024-08-07 21:00:00+00:00,T14,24.41,1008.4,3.63,244,1.181,1.2,0.0,34.4,3.16,Normal,21
2024-08-07 22:00:00+00:00,T14,24.9,1009.1,4.86,199,1.179,30.3,0.0,36.6,2.59,Normal,22
2024-08-07 23:00:00+00:00,T14,26.06,1008.2,3.49,217,1.174,0.6,0.0,35.8,1.66,Normal,23
2024-08-08 00:00:00+00:00,T14,25.63,1009.1,10.24,262,1.177,1785.1,1552.5,47.5,2.89,Normal,0
2024-08-08 01:00:00+00:00,T14,25.92,1008.6,5.78,256,1.175,101.1,315.8,38.7,2.63,Normal,1
2024-08-08 02:00:00+00:00,T14,28.14,1007.6,5.78,203,1.165,101.1,346.9,40.5,3.19,Normal,2
2024-08-08 03:00:00+00:00,T14,28.43,1009.0,5.45,183,1.166,69.2,402.5,42.4,3.3,Normal,3
2024-08-08 04:00:00+00:00,T14,30.19,1010.2,6.25,223,1.16,161.5,105.7,40.0,3.57,Normal,4
2024-08-08 05:00:00+00:00,T14,32.0,1010.0,6.41,191,1.153,186.5,74.0,42.2,2.1,Normal,5
2024-08-08 06:00:00+00:00,T14,33.51,1009.7,8.04,224,1.147,602.2,483.5,46.6,4.04,Normal,6
2024-08-08 07:00:00+00:00,T14,33.26,1009.6,7.4,178,1.148,400.7,278.8,45.6,2.95,Normal,7
2024-08-08 08:00:00+00:00,T14,34.02,1009.3,6.85,243,1.145,268.4,297.6,45.3,2.26,Normal,8
2024-08-08 09:00:00+00:00,T14,35.26,1009.9,4.97,244,1.141,36.0,157.4,45.7,2.66,Normal,9
2024-08-08 10:00:00+00:00,T14,35.01,1010.9,5.36,167,1.143,61.8,185.6,45.1,3.29,Normal,10
2024-08-08 11:00:00+00:00,T14,33.16,1012.4,6.92,185,1.151,283.3,349.3,44.6,1.93,Normal,11
2024-08-08 12:00:00+00:00,T14,35.42,1011.6,5.36,190,1.142,61.8,0.0,47.3,2.96,Normal,12
2024-08-08 13:00:00+00:00,T14,33.64,1011.2,5.25,214,1.148,53.6,0.0,44.9,3.0,Normal,13
2024-08-08 14:00:00+00:00,T14,32.77,1011.5,1.2,157,1.152,0.0,13.6,44.5,2.73,Normal,14
2024-08-08 15:00:00+00:00,T14,30.09,1008.9,4.84,206,1.159,29.3,192.5,42.7,3.55,Normal,15
2024-08-08 16:00:00+00:00,T14,31.54,1010.4,4.11,205,1.155,6.4,0.0,39.4,1.72,Normal,16
2024-08-08 17:00:00+00:00,T14,27.77,1010.6,6.03,183,1.17,130.9,246.8,39.4,3.97,Normal,17
2024-08-08 18:00:00+00:00,T14,27.49,1012.0,0.29,229,1.173,0.0,0.0,37.4,2.63,Normal,18
2024-08-08 19:00:00+00:00,T14,24.97,1012.3,4.15,163,1.183,7.2,150.8,37.3,2.03,Normal,19
2024-08-08 20:00:00+00:00,T14,25.31,1010.9,4.07,183,1.18,5.8,54.8,35.1,2.98,Normal,20
2024-08-08 21:00:00+00:00,T14,25.11,1011.5,4.75,189,1.181,25.2,0.0,33.5,2.49,Normal,21
2024-08-08 22:00:00+00:00,T14,24.84,1012.3,4.0,237,1.183,4.7,181.3,37.3,2.77,Normal,22
2024-08-08 23:00:00+00:00,T14,25.73,1011.0,5.29,212,1.178,56.5,35.1,35.3,2.21,Normal,23
2024-08-09 00:00:00+00:00,T14,25.74,1011.3,6.68,206,1.179,234.4,0.0,36.6,3.21,Normal,0
2024-08-09 01:00:00+00:00,T14,27.34,1011.6,5.35,236,1.173,61.0,117.4,35.6,2.56,Normal,1
2024-08-09 02:00:00+00:00,T14,26.98,1012.9,5.03,213,1.176,39.3,84.4,36.3,4.81,Normal,2
2024-08-09 03:00:00+00:00,T14,27.97,1010.8,5.35,217,1.169,61.0,19.3,38.5,2.62,Normal,3
2024-08-09 04:00:00+00:00,T14,30.11,1013.9,4.78,225,1.165,26.5,83.7,39.4,3.07,Normal,4
2024-08-09 05:00:00+00:00,T14,32.04,1013.4,6.09,242,1.157,138.8,123.9,42.6,2.75,Normal,5
2024-08-09 06:00:00+00:00,T14,33.7,1013.5,4.79,306,1.151,27.0,84.7,43.7,2.09,Normal,6
2024-08-09 07:00:00+00:00,T14,34.08,1015.3,2.55,210,1.151,0.0,0.0,44.3,3.4,Normal,7
2024-08-09 08:00:00+00:00,T14,32.64,1012.4,7.08,241,1.153,319.5,393.1,45.4,2.14,Normal,8
2024-08-09 09:00:00+00:00,T14,35.11,1012.4,2.24,231,1.144,0.0,89.0,43.8,3.17,Normal,9
2024-08-09 10:00:00+00:00,T14,36.04,1014.1,4.52,241,1.143,16.5,310.1,49.5,2.61,Normal,10
2024-08-09 11:00:00+00:00,T14,34.93,1012.8,2.5,284,1.145,0.0,258.1,48.3,1.83,Normal,11
2024-08-09 12:00:00+00:00,T14,33.82,1013.6,3.71,268,1.15,1.7,187.5,47.1,2.88,Normal,12
2024-08-09 13:00:00+00:00,T14,34.04,1013.5,2.29,257,1.149,0.0,49.7,46.5,2.03,Normal,13
2024-08-09 14:00:00+00:00,T14,31.5,1015.3,3.46,230,1.161,0.5,308.4,43.1,2.35,Normal,14
2024-08-09 15:00:00+00:00,T14,31.81,1013.5,2.34,223,1.158,0.0,0.0,42.2,2.65,Normal,15
2024-08-09 16:00:00+00:00,T14,30.24,1014.0,1.59,248,1.164,0.0,356.5,42.0,2.2,Normal,16
2024-08-09 17:00:00+00:00,T14,29.92,1015.5,3.61,233,1.167,1.1,0.0,38.7,2.41,Normal,17
2024-08-09 18:00:00+00:00,T14,28.14,1015.5,6.07,218,1.174,136.1,397.0,41.8,2.06,Normal,18
2024-08-09 19:00:00+00:00,T14,26.04,1012.6,4.97,257,1.179,36.0,0.0,34.8,2.67,Normal,19
2024-08-09 20:00:00+00:00,T14,26.18,1015.8,4.46,204,1.182,14.6,0.0,36.5,1.74,Normal,20
2024-08-09 21:00:00+00:00,T14,25.74,1015.4,3.22,211,1.184,0.1,0.0,36.5,3.62,Normal,21
2024-08-09 22:00:00+00:00,T14,24.75,1014.0,5.02,256,1.186,38.8,53.6,33.2,3.16,Normal,22
2024-08-09 23:00:00+00:00,T14,24.5,1013.4,6.61,225,1.186,221.3,313.2,37.1,3.43,Normal,23
2024-08-10 00:00:00+00:00,T14,23.8,1016.2,4.99,244,1.192,37.1,84.0,35.0,2.18,Normal,0
2024-08-10 01:00:00+00:00,T14,27.14,1014.4,8.02,199,1.177,595.1,477.4,42.5,2.84,Normal,1
2024-08-10 02:00:00+00:00,T14,26.74,1014.5,6.72,233,1.179,242.1,0.0,37.1,3.15,Normal,2
2024-08-10 03:00:00+00:00,T14,26.93,1015.7,7.26,200,1.179,363.6,314.2,38.4,2.53,Normal,3
2024-08-10 04:00:00+00:00,T14,28.11,1014.3,6.09,247,1.173,138.8,54.9,38.9,4.28,Normal,4
2024-08-10 05:00:00+00:00,T14,30.99,1014.1,6.07,230,1.162,136.1,342.0,40.3,2.24,Normal,5
2024-08-10 06:00:00+00:00,T14,33.18,1015.8,7.44,217,1.155,411.7,274.5,45.7,2.68,Normal,6
2024-08-10 07:00:00+00:00,T14,33.25,1015.9,7.15,249,1.155,336.2,285.5,45.3,2.17,Normal,7
2024-08-10 08:00:00+00:00,T14,34.8,1017.1,7.01,216,1.151,303.3,492.2,49.3,3.34,Normal,8
2024-08-10 09:00:00+00:00,T14,33.9,1016.7,4.99,194,1.153,37.1,239.6,46.6,3.38,Normal,9
2024-08-10 10:00:00+00:00,T14,33.96,1014.4,5.42,244,1.151,66.7,117.7,42.8,3.24,Normal,10
2024-08-10 11:00:00+00:00,T14,35.6,1014.3,5.69,208,1.144,91.6,5.0,45.9,2.69,Normal,11
2024-08-10 12:00:00+00:00,T14,34.76,1016.4,3.62,233,1.15,1.1,0.0,47.0,2.21,Normal,12
2024-08-10 13:00:00+00:00,T14,33.53,1015.2,6.61,207,1.153,221.3,269.9,45.3,2.54,Normal,13
2024-08-10 14:00:00+00:00,T14,33.6,1014.4,5.96,240,1.152,122.0,62.6,44.5,3.67,Normal,14
2024-08-10 15:00:00+00:00,T14,30.43,1012.8,5.66,181,1.162,88.5,48.6,41.0,3.12,Normal,15
2024-08-10 16:00:00+00:00,T14,29.4,1014.1,3.99,170,1.168,4.6,201.8,40.8,3.46,Normal,16
2024-08-10 17:00:00+00:00,T14,29.6,1012.9,6.81,176,1.166,260.2,406.9,41.8,2.83,Normal,17
2024-08-10 18:00:00+00:00,T14,29.04,1012.8,4.84,228,1.168,29.3,259.9,39.7,2.32,Normal,18
2024-08-10 19:00:00+00:00,T14,26.13,1011.0,9.17,165,1.177,1104.9,1057.2,45.5,2.26,Normal,19
